,x12,y12,z12,x14,y14,z14,x16,y16,z16,x18,y18,z18,x20,y20,z20,x22,y22,z22,x11,y11,z11,x13,y13,z13,x15,y15,z15,x17,y17,z17,x19,y19,z19,x21,y21,z21,stage
10,0.15280048549175262,-0.12108629941940308,-0.23815764486789703,0.06504704058170319,-0.07260018587112427,-0.3818398267030716,0.02188645303249359,-0.014839768409729004,-0.36673949658870697,-0.023025229573249817,-0.01781642436981201,-0.41177619993686676,-0.008278980851173401,-0.012659430503845215,-0.3850461393594742,-0.0017908066511154175,-0.017918944358825684,-0.35526691377162933,0.13895229995250702,-0.1200612485408783,0.3252127021551132,0.09378673136234283,-0.056058526039123535,0.37656043469905853,0.11970077455043793,0.003499448299407959,0.27463312447071075,0.13019810616970062,0.01726001501083374,0.2916244715452194,0.13573108613491058,0.0207403302192688,0.24063381552696228,0.13175909221172333,0.016524016857147217,0.2481434941291809,0
11,0.15074840188026428,-0.11839336156845093,-0.20209960639476776,0.05832943320274353,-0.07343512773513794,-0.3543376475572586,-0.01157611608505249,-0.03017216920852661,-0.38280142843723297,-0.03716999292373657,-0.02029430866241455,-0.43531037867069244,-0.028904229402542114,-0.017571687698364258,-0.4100488871335983,-0.02328646183013916,-0.019017338752746582,-0.37345774471759796,0.1363239586353302,-0.11520528793334961,0.3603162318468094,0.11355999112129211,-0.043531954288482666,0.4148112088441849,0.18082353472709656,0.02484571933746338,0.29679180681705475,0.1995830237865448,0.03735816478729248,0.3147623687982559,0.20854976773262024,0.04020589590072632,0.2536890059709549,0.19790008664131165,0.03477376699447632,0.265463724732399,0
12,0.1538711041212082,-0.11485427618026733,-0.1966574341058731,0.06031806766986847,-0.0662463903427124,-0.35292790830135345,0.01598183810710907,-0.010122358798980713,-0.36540086567401886,-0.027008309960365295,-0.014633357524871826,-0.41740940511226654,-0.012506410479545593,-0.008813619613647461,-0.3844019025564194,-0.00953836739063263,-0.01066511869430542,-0.3525427132844925,0.1420891135931015,-0.1083417534828186,0.3669651001691818,0.09802250564098358,-0.048178672790527344,0.4181632548570633,0.17007224261760712,0.018407464027404785,0.3168138712644577,0.1869497150182724,0.02945762872695923,0.33721230924129486,0.20260469615459442,0.03372657299041748,0.2796691805124283,0.18839363753795624,0.027332007884979248,0.2876659482717514,0
13,0.14770428836345673,-0.11654233932495117,-0.17711438983678818,0.05598534643650055,-0.07336729764938354,-0.3359859362244606,-0.014786437153816223,-0.032245755195617676,-0.35981548577547073,-0.04091893136501312,-0.02286595106124878,-0.41137535125017166,-0.032938286662101746,-0.019945263862609863,-0.38449499756097794,-0.027391180396080017,-0.021352410316467285,-0.34944624453783035,0.13449262082576752,-0.11212486028671265,0.3997432813048363,0.10549484193325043,-0.04102039337158203,0.45179208368062973,0.17327027022838593,0.014726519584655762,0.3323795720934868,0.2003202885389328,0.02715533971786499,0.35139452666044235,0.20506851375102997,0.026030242443084717,0.29294537752866745,0.20108990371227264,0.02498835325241089,0.30196209996938705,0
14,0.14963117241859436,-0.11148625612258911,-0.1338268145918846,0.05196690559387207,-0.06656193733215332,-0.27976424247026443,-0.016856104135513306,-0.030168235301971436,-0.31791243702173233,-0.041446149349212646,-0.018528640270233154,-0.3720763996243477,-0.03764256834983826,-0.01673215627670288,-0.34815818816423416,-0.02982085943222046,-0.019871652126312256,-0.3088737800717354,0.13738325238227844,-0.10741084814071655,0.44179772585630417,0.10255053639411926,-0.035608887672424316,0.502728633582592,0.17172804474830627,0.01430898904800415,0.378574900329113,0.20281991362571716,0.025180280208587646,0.39662282913923264,0.20886161923408508,0.024069607257843018,0.3358223959803581,0.2040594518184662,0.023604393005371094,0.34684859961271286,0
15,0.14969316124916077,-0.11241337656974792,-0.18726667016744614,0.04959213733673096,-0.06702163815498352,-0.3407907411456108,-0.026731371879577637,-0.02745494246482849,-0.37316130846738815,-0.04504638910293579,-0.01958438754081726,-0.429889939725399,-0.03722009062767029,-0.01563611626625061,-0.40283577889204025,-0.033710330724716187,-0.016490250825881958,-0.36256086081266403,0.13678500056266785,-0.10901102423667908,0.4166373685002327,0.10477957129478455,-0.048191577196121216,0.47337711602449417,0.16887924075126648,0.007026106119155884,0.3469437137246132,0.19145306944847107,0.013099461793899536,0.36532527953386307,0.20765283703804016,0.015673846006393433,0.3044983223080635,0.19206753373146057,0.011509627103805542,0.31529993563890457,0
16,0.15075716376304626,-0.10931631922721863,-0.10500513017177582,0.05160495638847351,-0.0652022659778595,-0.25779952853918076,-0.021037578582763672,-0.026592344045639038,-0.30009835213422775,-0.04178214073181152,-0.018176108598709106,-0.35284730046987534,-0.03347724676132202,-0.013864189386367798,-0.32686399668455124,-0.026293009519577026,-0.016780704259872437,-0.2901851162314415,0.14155754446983337,-0.10516896843910217,0.46538878232240677,0.10142597556114197,-0.03422698378562927,0.5143333449959755,0.17090055346488953,0.009373635053634644,0.4005841389298439,0.1956482231616974,0.014981716871261597,0.4192981794476509,0.2102874219417572,0.016543656587600708,0.36251116544008255,0.1952114999294281,0.012943357229232788,0.37047383934259415,0
17,0.15070679783821106,-0.10934963822364807,-0.12112058699131012,0.03814062476158142,-0.0647914707660675,-0.2774600684642792,-0.024096906185150146,-0.027716606855392456,-0.334459125995636,-0.04283022880554199,-0.02074494957923889,-0.3894515037536621,-0.03909286856651306,-0.01841631531715393,-0.3622514307498932,-0.027866274118423462,-0.018904656171798706,-0.3243398368358612,0.1457671821117401,-0.1031670868396759,0.4572228491306305,0.10644528269767761,-0.03523162007331848,0.5080999732017517,0.17636200785636902,0.00786009430885315,0.3897944986820221,0.21006450057029724,0.01582697033882141,0.40920838713645935,0.2145828902721405,0.013561934232711792,0.35035189986228943,0.20802292227745056,0.012769728899002075,0.3587011694908142,0
18,0.14885978400707245,-0.1085185706615448,-0.07093283534049988,0.04561959207057953,-0.06810694932937622,-0.2353578358888626,-0.024966135621070862,-0.031138956546783447,-0.3032245635986328,-0.04615981876850128,-0.02254253625869751,-0.3567991256713867,-0.03845663368701935,-0.018291056156158447,-0.33220410346984863,-0.03306634724140167,-0.019167721271514893,-0.29440557956695557,0.1409492939710617,-0.09968626499176025,0.4928421080112457,0.10675148665904999,-0.030505359172821045,0.5405377745628357,0.18275515735149384,0.01961606740951538,0.4195014536380768,0.2086784690618515,0.0237809419631958,0.4390707314014435,0.21354882419109344,0.02201944589614868,0.37959161400794983,0.2071547955274582,0.02184891700744629,0.387972891330719,0
19,0.1471571922302246,-0.10975360870361328,-0.079263836145401,0.045221537351608276,-0.06834718585014343,-0.23930838704109192,-0.018952488899230957,-0.028481632471084595,-0.291385218501091,-0.04578357934951782,-0.019045978784561157,-0.34379400312900543,-0.035592496395111084,-0.017166823148727417,-0.3187997192144394,-0.030721396207809448,-0.018190056085586548,-0.2819437235593796,0.1413407325744629,-0.10052630305290222,0.4960147589445114,0.10408931970596313,-0.029891103506088257,0.5473954230546951,0.18314456939697266,0.022869616746902466,0.41710905730724335,0.2060481309890747,0.028964251279830933,0.43627165257930756,0.21675920486450195,0.029662519693374634,0.3753245621919632,0.20615196228027344,0.027649670839309692,0.3849070221185684,0
20,0.14985977113246918,-0.10835513472557068,-0.09222613275051117,0.05042104423046112,-0.06919902563095093,-0.24882730096578598,-0.01510743796825409,-0.029226601123809814,-0.3008565828204155,-0.040182337164878845,-0.022122979164123535,-0.3501000925898552,-0.03273741900920868,-0.01845073699951172,-0.3302612230181694,-0.027413859963417053,-0.019576609134674072,-0.2934732958674431,0.14640049636363983,-0.09826540946960449,0.45906347781419754,0.12146018445491791,-0.024696826934814453,0.5076994374394417,0.18525497615337372,0.02944236993789673,0.3791179433465004,0.2121887058019638,0.04240834712982178,0.39638838917016983,0.2167760580778122,0.04128766059875488,0.33727604895830154,0.21071986854076385,0.03882718086242676,0.3476736918091774,0
21,0.14526715874671936,-0.10819423198699951,-0.1444188803434372,0.044198960065841675,-0.0693170428276062,-0.30369631946086884,-0.019720345735549927,-0.03238523006439209,-0.368222638964653,-0.046267539262771606,-0.024168848991394043,-0.4217851310968399,-0.037804603576660156,-0.02056419849395752,-0.4003032296895981,-0.030325859785079956,-0.0231095552444458,-0.3607979863882065,0.14532014727592468,-0.09996521472930908,0.42073531448841095,0.12129977345466614,-0.027808427810668945,0.47760896384716034,0.18571755290031433,0.031072676181793213,0.35078220069408417,0.19892087578773499,0.04370778799057007,0.36985231935977936,0.20672747492790222,0.04704642295837402,0.30560271441936493,0.19903090596199036,0.041073381900787354,0.31764237582683563,0
22,0.15660908818244934,-0.10792237520217896,-0.1720997840166092,0.06256064772605896,-0.06639236211776733,-0.32508453726768494,-0.006178140640258789,-0.031205952167510986,-0.35182732343673706,-0.03035116195678711,-0.02257007360458374,-0.39960628747940063,-0.0231533944606781,-0.019542336463928223,-0.37774738669395447,-0.018303632736206055,-0.020704984664916992,-0.34360477328300476,0.1423448622226715,-0.10495305061340332,0.38096582889556885,0.1290288269519806,-0.028087258338928223,0.4326658546924591,0.18246474862098694,0.029975473880767822,0.3179728388786316,0.19692739844322205,0.05102372169494629,0.3363456428050995,0.19811859726905823,0.05126833915710449,0.27780231833457947,0.19786712527275085,0.04557383060455322,0.28730320930480957,0
23,0.15713319182395935,-0.10759463906288147,-0.15272466093301773,0.06261304020881653,-0.06563478708267212,-0.29865049570798874,-0.013300865888595581,-0.027696073055267334,-0.323442779481411,-0.03511205315589905,-0.018006622791290283,-0.3695703074336052,-0.028112739324569702,-0.0144844651222229,-0.3484639748930931,-0.023928850889205933,-0.015896856784820557,-0.3155406638979912,0.13832411170005798,-0.10371851921081543,0.38044432550668716,0.1285872757434845,-0.027459800243377686,0.4311574175953865,0.1777419149875641,0.033055782318115234,0.3275493457913399,0.19279536604881287,0.054249107837677,0.34644968062639236,0.19414040446281433,0.05456584692001343,0.28918132930994034,0.1878460943698883,0.0469093918800354,0.29787758737802505,0
24,0.1666814684867859,-0.10439354181289673,-0.1546918898820877,0.07282865047454834,-0.06224900484085083,-0.3055391162633896,-0.001553565263748169,-0.027644455432891846,-0.32029418647289276,-0.029038965702056885,-0.016165077686309814,-0.36494050920009613,-0.02023068070411682,-0.011892914772033691,-0.3417476862668991,-0.013226836919784546,-0.016184628009796143,-0.3110518604516983,0.14040988683700562,-0.1040162444114685,0.38824884593486786,0.11690568923950195,-0.032021522521972656,0.4304654747247696,0.17726051807403564,0.03319120407104492,0.31911392509937286,0.18431055545806885,0.050487399101257324,0.33672644197940826,0.19349443912506104,0.05727112293243408,0.2819814234972,0.18666672706604004,0.048534512519836426,0.29024629294872284,0
25,0.1690710484981537,-0.10519245266914368,-0.1911466270685196,0.07695218920707703,-0.0655793845653534,-0.350179523229599,-0.0024047791957855225,-0.02963271737098694,-0.3698345422744751,-0.027036428451538086,-0.017620116472244263,-0.4186093509197235,-0.022373348474502563,-0.015781670808792114,-0.3963834047317505,-0.014260202646255493,-0.019483953714370728,-0.3615020215511322,0.14316651225090027,-0.10422798991203308,0.3742421567440033,0.1181422770023346,-0.033485859632492065,0.41412702202796936,0.16262230277061462,0.02810731530189514,0.3011253774166107,0.18100711703300476,0.04885557293891907,0.3186613619327545,0.18152359127998352,0.05056902766227722,0.26330167055130005,0.17087551951408386,0.04051712155342102,0.2717505991458893,0
26,0.16734206676483154,-0.10695686936378479,-0.1867157369852066,0.07623302936553955,-0.06764337420463562,-0.34258775413036346,-0.0006337165832519531,-0.030171364545822144,-0.36056308448314667,-0.025445103645324707,-0.021823495626449585,-0.4087032526731491,-0.016852498054504395,-0.018781810998916626,-0.38502494990825653,-0.012502908706665039,-0.020294398069381714,-0.3512362092733383,0.14069253206253052,-0.10508355498313904,0.3776218742132187,0.11629295349121094,-0.03539952635765076,0.42372389137744904,0.16581320762634277,0.026958614587783813,0.31411756575107574,0.1518697738647461,0.03967371582984924,0.33226682245731354,0.18281012773513794,0.0501997172832489,0.27726803719997406,0.172119140625,0.04105660319328308,0.2853192239999771,0
27,0.17177455127239227,-0.10798570513725281,-0.20828911662101746,0.07834284007549286,-0.06874862313270569,-0.36896848678588867,-0.0021720677614212036,-0.03342047333717346,-0.38733547925949097,-0.0231315940618515,-0.024357646703720093,-0.43614837527275085,-0.019126608967781067,-0.022877246141433716,-0.4106237590312958,-0.0104551762342453,-0.022572368383407593,-0.37791308760643005,0.14163939654827118,-0.1075732409954071,0.347452312707901,0.10526721179485321,-0.03920289874076843,0.3828333914279938,0.12063322961330414,0.020149320363998413,0.28039488196372986,0.1281101554632187,0.03430017828941345,0.29775044322013855,0.13251237571239471,0.037730664014816284,0.24541783332824707,0.12951265275478363,0.03345862030982971,0.2526475787162781,0
28,0.1735214740037918,-0.10678359866142273,-0.19668862223625183,0.08398713171482086,-0.06739577651023865,-0.3404397517442703,0.013914123177528381,-0.033771663904190063,-0.3463916927576065,-0.017396852374076843,-0.022177547216415405,-0.3923926204442978,-0.005648359656333923,-0.017976194620132446,-0.3704090565443039,0.0016315430402755737,-0.022745519876480103,-0.3378690928220749,0.14802028238773346,-0.10495081543922424,0.35526709258556366,0.11721666157245636,-0.03706219792366028,0.4004977196455002,0.16652102768421173,0.025799721479415894,0.29259486496448517,0.16950936615467072,0.03526356816291809,0.3098704665899277,0.18658305704593658,0.04448351263999939,0.2567349821329117,0.1739291101694107,0.037039488554000854,0.26438818871974945,0
29,0.17087076604366302,-0.10734221339225769,-0.17990190535783768,0.07320784032344818,-0.07355824112892151,-0.34494348615407944,0.0028649121522903442,-0.03800007700920105,-0.39723842591047287,-0.02619318664073944,-0.02706339955329895,-0.44993653148412704,-0.0189104825258255,-0.024378091096878052,-0.42398180812597275,-0.010040238499641418,-0.027617722749710083,-0.3877137824892998,0.14716659486293793,-0.10424253344535828,0.38874147087335587,0.11338715255260468,-0.03547772765159607,0.4464030936360359,0.16874568164348602,0.02632966637611389,0.3346673920750618,0.19129322469234467,0.04340347647666931,0.3545732870697975,0.19399945437908173,0.04395809769630432,0.2932724729180336,0.19315622746944427,0.042046040296554565,0.30318764597177505,0
30,0.1680363565683365,-0.10567480325698853,-0.14343520253896713,0.0764949768781662,-0.0714174211025238,-0.29975705593824387,0.0007664710283279419,-0.03285154700279236,-0.34208258241415024,-0.023054853081703186,-0.02353760600090027,-0.39047371596097946,-0.017461225390434265,-0.02174881100654602,-0.36836593598127365,-0.008864685893058777,-0.021406978368759155,-0.3340965434908867,0.1714642196893692,-0.0839223563671112,0.40892303735017776,0.12804211676120758,-0.02063104510307312,0.46845928579568863,0.19174577295780182,0.0417306125164032,0.36981216818094254,0.21451808512210846,0.0538618266582489,0.39273370057344437,0.21851100027561188,0.053640216588974,0.33078206330537796,0.21263886988162994,0.05120912194252014,0.33807171136140823,0
31,0.16676343977451324,-0.10755535960197449,-0.10748062282800674,0.06825973093509674,-0.06550899147987366,-0.26079680025577545,-0.0015289336442947388,-0.03437545895576477,-0.30146653950214386,-0.023897752165794373,-0.02502349019050598,-0.3473244160413742,-0.014126136898994446,-0.020982295274734497,-0.3232891112565994,-0.010083720088005066,-0.022456318140029907,-0.2922404855489731,0.1452229768037796,-0.10204854607582092,0.4214325100183487,0.10799558460712433,-0.029698461294174194,0.46391020715236664,0.17759038507938385,0.028930097818374634,0.3538385480642319,0.20541538298130035,0.04302564263343811,0.3723043352365494,0.2108275443315506,0.04257211089134216,0.3165936917066574,0.20005668699741364,0.03804466128349304,0.3244887441396713,0
32,0.15931181609630585,-0.10929679870605469,-0.0931093767285347,0.05867631733417511,-0.06686905026435852,-0.2461795136332512,0.0015460699796676636,-0.03085741400718689,-0.2842423841357231,-0.02461443841457367,-0.024518996477127075,-0.330330990254879,-0.014483794569969177,-0.020565301179885864,-0.3033169135451317,-0.010879740118980408,-0.021628350019454956,-0.2731766328215599,0.1432570070028305,-0.10127618908882141,0.45092854648828506,0.10413531959056854,-0.028418809175491333,0.5022697523236275,0.1701010912656784,0.021789103746414185,0.3882451131939888,0.20110522210597992,0.03467938303947449,0.40835223346948624,0.211933895945549,0.035591453313827515,0.35117677599191666,0.20251242816448212,0.03257688879966736,0.3586072400212288,0
33,0.15756390988826752,-0.10817506909370422,-0.04003647714853287,0.06071169674396515,-0.06735751032829285,-0.20237325131893158,-0.007995709776878357,-0.030198365449905396,-0.26910920441150665,-0.03373570740222931,-0.022627025842666626,-0.3148375600576401,-0.024534478783607483,-0.018705934286117554,-0.29236645996570587,-0.016845449805259705,-0.022145599126815796,-0.2602657824754715,0.14544807374477386,-0.09996029734611511,0.4785860925912857,0.10261999070644379,-0.028468579053878784,0.5224920064210892,0.1701207011938095,0.019426435232162476,0.41302408277988434,0.20225177705287933,0.02988538146018982,0.43156854808330536,0.20814625918865204,0.028515249490737915,0.3734872192144394,0.20269380509853363,0.027817338705062866,0.3826914578676224,0
34,0.17252402007579803,-0.10852497816085815,-0.0724765881896019,0.07190738618373871,-0.06426176428794861,-0.22125649452209473,0.009906187653541565,-0.03127792477607727,-0.2649907320737839,-0.01577417552471161,-0.018292754888534546,-0.3103409856557846,-0.009006187319755554,-0.020079821348190308,-0.282568022608757,-0.005174681544303894,-0.021137863397598267,-0.25386272370815277,0.14974795281887054,-0.10339489579200745,0.450419083237648,0.10284195840358734,-0.03218916058540344,0.4880681186914444,0.17532651126384735,0.015240341424942017,0.38302062451839447,0.20815138518810272,0.024666696786880493,0.40220053493976593,0.2143716663122177,0.022556334733963013,0.34742332994937897,0.2075599879026413,0.021480590105056763,0.3544582277536392,0
35,0.16832230985164642,-0.10949251055717468,-0.1413959488272667,0.06973586976528168,-0.06232443451881409,-0.27952610701322556,0.017503008246421814,-0.01179012656211853,-0.29537155479192734,0.0028349608182907104,-0.00393405556678772,-0.33722396939992905,0.011306270956993103,-0.0015400350093841553,-0.3123149797320366,0.014948204159736633,-0.004160374402999878,-0.28485702723264694,0.15454332530498505,-0.10472455620765686,0.38716746121644974,0.10552649199962616,-0.03378543257713318,0.4324960485100746,0.17731301486492157,0.009641915559768677,0.3313639834523201,0.21029488742351532,0.018997281789779663,0.3503819480538368,0.21587936580181122,0.017104893922805786,0.29868901520967484,0.2085040658712387,0.015892595052719116,0.3040336146950722,0
36,0.16129732131958008,-0.10952824354171753,-0.1652568280696869,0.06631937623023987,-0.061549872159957886,-0.31573520600795746,0.0030569732189178467,-0.024534672498703003,-0.3383800536394119,-0.015829801559448242,-0.013784915208816528,-0.38440410792827606,-0.01315617561340332,-0.012508183717727661,-0.3593069463968277,-0.00938531756401062,-0.01380959153175354,-0.3281371742486954,0.1493396759033203,-0.10607561469078064,0.39370350539684296,0.10257869958877563,-0.035764485597610474,0.43964920938014984,0.17063581943511963,0.013129442930221558,0.3203715831041336,0.20264697074890137,0.02349826693534851,0.33835966885089874,0.20841437578201294,0.02199140191078186,0.2849356681108475,0.20185887813568115,0.020862489938735962,0.2916315644979477,0
37,0.16582028567790985,-0.10608348250389099,-0.19928062707185745,0.06827984750270844,-0.05361399054527283,-0.32218480855226517,0.01904897391796112,-0.01566198468208313,-0.3067307248711586,0.0017939358949661255,-0.004356890916824341,-0.3463643565773964,0.0022111088037490845,-0.0029943883419036865,-0.3241752162575722,0.005207672715187073,-0.003914862871170044,-0.2966557815670967,0.14633826911449432,-0.10882651805877686,0.3539055809378624,0.11158715188503265,-0.030713409185409546,0.39717283099889755,0.1781356781721115,0.021446138620376587,0.25777506083250046,0.20176617801189423,0.03003719449043274,0.27278973907232285,0.21415762603282928,0.03148767352104187,0.2217080518603325,0.20208416879177094,0.028383105993270874,0.2299034669995308,0
38,0.1714981645345688,-0.11152845621109009,-0.19851566851139069,0.09694181382656097,-0.0542834997177124,-0.31596456468105316,0.09179277718067169,0.003406524658203125,-0.30514682829380035,0.08370129764080048,0.013260304927825928,-0.34961317479610443,0.08976392447948456,0.014875531196594238,-0.32521234452724457,0.09022431075572968,0.011653780937194824,-0.2946324199438095,0.1461416333913803,-0.10712486505508423,0.35936181247234344,0.11591152846813202,-0.030393898487091064,0.398298516869545,0.18857936561107635,0.026915907859802246,0.26166506111621857,0.21097664535045624,0.038358986377716064,0.27486054599285126,0.21531765162944794,0.0376165509223938,0.22337113320827484,0.20853154361248016,0.035344839096069336,0.2340259552001953,0
39,0.1670989692211151,-0.10710811614990234,-0.18607217818498611,0.08517974615097046,-0.04992091655731201,-0.3200821205973625,0.06710940599441528,0.010498523712158203,-0.29730208963155746,0.02810657024383545,0.00847703218460083,-0.33946021646261215,0.03373071551322937,0.006461977958679199,-0.3081539198756218,0.03547832369804382,0.005145668983459473,-0.2837139293551445,0.1395656168460846,-0.10419309139251709,0.38721010833978653,0.09592005610466003,-0.03714054822921753,0.4238113537430763,0.1850372850894928,0.03104478120803833,0.3112301006913185,0.19406506419181824,0.04291713237762451,0.33062223345041275,0.20270320773124695,0.046849071979522705,0.27896974235773087,0.1944321095943451,0.040548086166381836,0.283787377178669,0
